symbol,period_end_date,close_price,intrinsic_value,bps,rnoa,MoS,nrShares,reason
RCMT:US,2011-03-31,2.3354,6.297476960265901,5.317721710228131,0.12596076861489192,0.6291530695967181,13238000.0,Penman TTM as-of 2011-03-31: value=6.30 >= close=2.34 * (1+MOS 70%)
SPOK:US,2011-03-31,7.81921,26.188599829848208,9.856490395379035,0.7413437192291461,0.7014269548275686,22333000.0,Penman TTM as-of 2011-03-31: value=26.19 >= close=7.82 * (1+MOS 70%)
VSEC:US,2011-03-31,13.3787,27.166110263258297,12.289297977871042,0.260103164215875,0.5075224288515656,10484000.0,Penman TTM as-of 2011-03-31: value=27.17 >= close=13.38 * (1+MOS 70%)
WLDN:US,2011-03-31,4.03,14.847676182595505,4.408633291959729,0.3879229350120771,0.7285770547229485,7251000.0,Penman TTM as-of 2011-03-31: value=14.85 >= close=4.03 * (1+MOS 70%)
CATO:US,2011-04-29,11.6316,32.23652125859151,12.348564915552792,0.67277456704897,0.6391794292350945,28953000.0,Penman TTM as-of 2011-04-29: value=32.24 >= close=11.63 * (1+MOS 70%)
AP:US,2011-06-30,18.7,33.80815797059671,20.514749687710196,0.18175350058946407,0.44687906344191913,10407000.0,Penman TTM as-of 2011-06-30: value=33.81 >= close=18.70 * (1+MOS 70%)
EVI:US,2011-06-30,1.0313,1.967514927495024,1.1568097810634064,0.6845720143516145,0.47583625130965707,7034000.0,Penman TTM as-of 2011-06-30: value=1.97 >= close=1.03 * (1+MOS 70%)
FLL:US,2011-06-30,3.15,10.026404962986133,2.9050151183401107,0.46541831070688156,0.685829565868458,19182000.0,Penman TTM as-of 2011-06-30: value=10.03 >= close=3.15 * (1+MOS 70%)
INTT:US,2011-06-30,3.36,5.9600369039526075,1.970962416237739,0.6032220520673813,0.43624510147383516,10297000.0,Penman TTM as-of 2011-06-30: value=5.96 >= close=3.36 * (1+MOS 70%)
MHH:US,2011-06-30,0.9814,1.9628248828291437,1.3632296548785683,0.2247009304386353,0.5000063385249905,9388000.0,Penman TTM as-of 2011-06-30: value=1.96 >= close=0.98 * (1+MOS 70%)
MSN:US,2011-06-30,1.3059,4.675469959454478,2.23380022115739,0.26064434771010414,0.7206911794269406,27130000.0,Penman TTM as-of 2011-06-30: value=4.68 >= close=1.31 * (1+MOS 70%)
PDEX:US,2011-06-30,2.08,7.028160575194727,3.0928699820251646,0.2366340753068442,0.7040477408354646,3338000.0,Penman TTM as-of 2011-06-30: value=7.03 >= close=2.08 * (1+MOS 70%)
PETS:US,2011-06-30,6.62691,12.33178664951532,3.957412597050581,1.0572786472009241,0.46261558131477576,21767000.0,Penman TTM as-of 2011-06-30: value=12.33 >= close=6.63 * (1+MOS 70%)
RCMT:US,2011-06-30,2.4547,6.246654135338346,5.3702255639097745,0.1253157271769701,0.6070376321760221,13300000.0,Penman TTM as-of 2011-06-30: value=6.25 >= close=2.45 * (1+MOS 70%)
SPOK:US,2011-06-30,8.37413,27.653667080525008,10.356908478183753,0.907753952558939,0.6971783172331076,22552000.0,Penman TTM as-of 2011-06-30: value=27.65 >= close=8.37 * (1+MOS 70%)
VSEC:US,2011-06-30,11.2427,23.21030653886305,12.589731422606055,0.19119274428155839,0.5156160483630252,10537000.0,Penman TTM as-of 2011-06-30: value=23.21 >= close=11.24 * (1+MOS 70%)
WLDN:US,2011-06-30,3.95,14.200441707937356,4.38441975639138,0.3770461457093746,0.7218396384253214,7471000.0,Penman TTM as-of 2011-06-30: value=14.20 >= close=3.95 * (1+MOS 70%)
CATO:US,2011-07-29,12.7994,32.89988282326992,12.743245106148333,0.6678852315758812,0.6109591007130564,29016000.0,Penman TTM as-of 2011-07-29: value=32.90 >= close=12.80 * (1+MOS 70%)
AP:US,2011-09-30,16.429,29.41637027780448,20.50168220705566,0.1555993872883312,0.4415014549773952,10403000.0,Penman TTM as-of 2011-09-30: value=29.42 >= close=16.43 * (1+MOS 70%)
AWRE:US,2011-09-30,1.4239,2.986405197305101,2.5671318575553417,0.19355704697986578,0.5232060266688152,20780000.0,Penman TTM as-of 2011-09-30: value=2.99 >= close=1.42 * (1+MOS 70%)
CMT:US,2011-09-30,7.6458,14.044311624072547,6.365759824127507,0.20393152379092624,0.45559453502193914,7278000.0,Penman TTM as-of 2011-09-30: value=14.04 >= close=7.65 * (1+MOS 70%)
ESP:US,2011-09-30,13.896,23.687613843351546,13.317395264116575,0.23851347241651966,0.41336429697412425,2196000.0,Penman TTM as-of 2011-09-30: value=23.69 >= close=13.90 * (1+MOS 70%)
EVI:US,2011-09-30,1.0624,2.149346033551322,1.1899346033551321,0.722268326417704,0.505710116744386,7034000.0,Penman TTM as-of 2011-09-30: value=2.15 >= close=1.06 * (1+MOS 70%)
FLL:US,2011-09-30,2.74,9.81416289362568,2.790049346288854,0.45998696388997523,0.7208116443859276,19657000.0,Penman TTM as-of 2011-09-30: value=9.81 >= close=2.74 * (1+MOS 70%)
IFI:PL,2011-09-30,0.36846,1.1185937499999998,0.6503125,0.84,0.6706042743399916,6400000.0,Penman TTM as-of 2011-09-30: value=1.12 >= close=0.37 * (1+MOS 70%)
INTT:US,2011-09-30,2.64,7.028036924285574,2.4983796523617796,0.6614448298947112,0.6243616776005534,10183000.0,Penman TTM as-of 2011-09-30: value=7.03 >= close=2.64 * (1+MOS 70%)
MHH:US,2011-09-30,0.8256,2.2238495952279504,1.386131231359182,0.25507246376811593,0.6287518716321397,9388000.0,Penman TTM as-of 2011-09-30: value=2.22 >= close=0.83 * (1+MOS 70%)
MSN:US,2011-09-30,0.9891,4.679487652045705,2.2987467747880577,0.30491267587760346,0.7886307062766581,27130000.0,Penman TTM as-of 2011-09-30: value=4.68 >= close=0.99 * (1+MOS 70%)
NNBR:US,2011-09-30,4.5146,9.207930367504835,5.779555711857452,0.13834037434820085,0.5097052410461086,17061000.0,Penman TTM as-of 2011-09-30: value=9.21 >= close=4.51 * (1+MOS 70%)
NTWK:US,2011-09-30,5.73,11.616320687186828,11.406764495347172,0.10196167118973432,0.5067284939610549,5588000.0,Penman TTM as-of 2011-09-30: value=11.62 >= close=5.73 * (1+MOS 70%)
PDEX:US,2011-09-30,2.0,7.0442073170731705,3.2871951219512194,0.2221187196511743,0.7160787708288249,3280000.0,Penman TTM as-of 2011-09-30: value=7.04 >= close=2.00 * (1+MOS 70%)
PETS:US,2011-09-30,5.09526,11.96158860453887,3.8112988894253985,0.9035633524553095,0.5740314962791326,20710000.0,Penman TTM as-of 2011-09-30: value=11.96 >= close=5.10 * (1+MOS 70%)
RCMT:US,2011-09-30,2.0234,5.50593516968498,5.416146705219906,0.10243093467378092,0.6325056620461864,13142000.0,Penman TTM as-of 2011-09-30: value=5.51 >= close=2.02 * (1+MOS 70%)
RICK:US,2011-09-30,6.38553,11.459453952730236,8.172575387123064,0.13193949473350755,0.4427718784559856,9816000.0,Penman TTM as-of 2011-09-30: value=11.46 >= close=6.39 * (1+MOS 70%)
SPOK:US,2011-09-30,7.36887,27.684423869224293,10.572010809374031,0.8401743712574851,0.7338261386688386,22573000.0,Penman TTM as-of 2011-09-30: value=27.68 >= close=7.37 * (1+MOS 70%)
VSEC:US,2011-09-30,11.7152,22.85410536307546,13.059515899383008,0.18046695884086902,0.48739187931951083,10535000.0,Penman TTM as-of 2011-09-30: value=22.85 >= close=11.72 * (1+MOS 70%)
WLDN:US,2011-09-30,3.73,15.588176218532405,4.688805570433851,0.4215791241135452,0.7607160743047353,7468000.0,Penman TTM as-of 2011-09-30: value=15.59 >= close=3.73 * (1+MOS 70%)
CATO:US,2011-10-31,11.9006,33.213899573760266,12.543576948400734,0.7328368105839977,0.6416982000691739,28857000.0,Penman TTM as-of 2011-10-31: value=33.21 >= close=11.90 * (1+MOS 70%)
AWRE:US,2011-12-30,1.6304,3.2408192771084336,2.630120481927711,0.22217508677207867,0.49691733460228704,20750000.0,Penman TTM as-of 2011-12-30: value=3.24 >= close=1.63 * (1+MOS 70%)
AXTI:US,2011-12-30,4.17,8.105593468194005,4.479923226907141,0.2623543695942812,0.4855404460681506,32824000.0,Penman TTM as-of 2011-12-30: value=8.11 >= close=4.17 * (1+MOS 70%)
CMT:US,2011-12-30,8.0017,13.932838867719108,6.8176374523679915,0.17882714792952936,0.4256949300878603,7348000.0,Penman TTM as-of 2011-12-30: value=13.93 >= close=8.00 * (1+MOS 70%)
EVI:US,2011-12-30,0.9537,2.0063974978675008,1.1421666192777937,0.692495126705653,0.5246704598597038,7034000.0,Penman TTM as-of 2011-12-30: value=2.01 >= close=0.95 * (1+MOS 70%)
FLL:US,2011-12-30,2.63,7.413280097655257,2.8200498448705558,0.2635338856444384,0.6452312653299257,19661000.0,Penman TTM as-of 2011-12-30: value=7.41 >= close=2.63 * (1+MOS 70%)
IFI:PL,2011-12-30,0.515531,1.31484375,0.6728125,,0.6079146286393345,6400000.0,Penman TTM as-of 2011-12-30: value=1.31 >= close=0.52 * (1+MOS 70%)
INTT:US,2011-12-30,2.78,6.695532877635506,2.5222874747280253,0.5469505593648503,0.5847977971572976,10387000.0,Penman TTM as-of 2011-12-30: value=6.70 >= close=2.78 * (1+MOS 70%)
MHH:US,2011-12-30,1.0768,2.4173486088379708,1.423567921440262,0.24175875486381326,0.5545532836831416,9165000.0,Penman TTM as-of 2011-12-30: value=2.42 >= close=1.08 * (1+MOS 70%)
MSN:US,2011-12-30,1.0279,5.043752303722816,2.415628455584224,0.43670664903664524,0.7962033148929019,27130000.0,Penman TTM as-of 2011-12-30: value=5.04 >= close=1.03 * (1+MOS 70%)
NTWK:US,2011-12-30,4.151,7.119105833042263,11.387181278379323,0.06268114282223952,0.4169211559218919,5726000.0,Penman TTM as-of 2011-12-30: value=7.12 >= close=4.15 * (1+MOS 70%)
PDEX:US,2011-12-30,2.4607,5.42710880195599,3.212408312958435,0.1810162669797082,0.5465909953540757,3272000.0,Penman TTM as-of 2011-12-30: value=5.43 >= close=2.46 * (1+MOS 70%)
PETS:US,2011-12-30,5.95091,11.647943508424182,3.9550545094152625,0.652848061822261,0.4891020895065208,20180000.0,Penman TTM as-of 2011-12-30: value=11.65 >= close=5.95 * (1+MOS 70%)
RCMT:US,2011-12-30,2.3767,5.579955042244787,5.554685683280366,0.10066889632107023,0.5740646686207231,12901000.0,Penman TTM as-of 2011-12-30: value=5.58 >= close=2.38 * (1+MOS 70%)
SPOK:US,2011-12-30,7.87496,21.13006113227607,10.96779480818641,0.2531671262510599,0.6273101175286694,22574000.0,Penman TTM as-of 2011-12-30: value=21.13 >= close=7.87 * (1+MOS 70%)
SRL:US,2011-12-30,25.1948,49.30029194106864,37.19234163894358,0.29400380745172694,0.4889523163449674,14729000.0,Penman TTM as-of 2011-12-30: value=49.30 >= close=25.19 * (1+MOS 70%)
VSEC:US,2011-12-30,11.0237,24.733068858033437,13.563804666099934,0.18805495569290342,0.5542930776898136,10587000.0,Penman TTM as-of 2011-12-30: value=24.73 >= close=11.02 * (1+MOS 70%)
CATO:US,2012-01-31,12.5669,32.953417659936754,12.74208569343573,0.720704135918082,0.6186465352491114,28777000.0,Penman TTM as-of 2012-01-31: value=32.95 >= close=12.57 * (1+MOS 70%)
CSPI:US,2012-03-30,1.28284,2.483607762422817,2.701411349603058,0.08465959099145742,0.48347721431319746,6802000.0,Penman TTM as-of 2012-03-30: value=2.48 >= close=1.28 * (1+MOS 70%)
EVI:US,2012-03-28,1.07,1.9418538527153824,1.1526869491043503,0.510880829015544,0.44898015960172777,7034000.0,Penman TTM as-of 2012-03-28: value=1.94 >= close=1.07 * (1+MOS 70%)
FLL:US,2012-03-30,2.84,9.046446558477895,3.978124841023554,0.2822952499451072,0.6860645799826797,19657000.0,Penman TTM as-of 2012-03-30: value=9.05 >= close=2.84 * (1+MOS 70%)
IFI:PL,2012-03-30,0.550121,1.339609375,0.71,1.3691338582677166,0.5893422289613344,6400000.0,Penman TTM as-of 2012-03-30: value=1.34 >= close=0.55 * (1+MOS 70%)
INTT:US,2012-03-30,3.55,6.040715335619794,2.5703086722195003,0.4301067250780631,0.41232125621497107,10205000.0,Penman TTM as-of 2012-03-30: value=6.04 >= close=3.55 * (1+MOS 70%)
MSN:US,2012-03-30,1.2994,4.110081091043124,2.502764467379285,0.2105403247271759,0.6838505199248472,27130000.0,Penman TTM as-of 2012-03-30: value=4.11 >= close=1.30 * (1+MOS 70%)
RCMT:US,2012-03-30,2.5556,5.552341279024917,5.611663966674381,0.0983933980988196,0.5397256992011115,12963000.0,Penman TTM as-of 2012-03-30: value=5.55 >= close=2.56 * (1+MOS 70%)
SPOK:US,2012-03-30,8.05584,22.33084687237151,11.337730753906769,0.2791907952417548,0.6392505825667113,22589000.0,Penman TTM as-of 2012-03-30: value=22.33 >= close=8.06 * (1+MOS 70%)
SRL:US,2012-03-30,27.9996,52.159651028583056,37.950370018331185,0.32767310307315745,0.46319426131404806,14729000.0,Penman TTM as-of 2012-03-30: value=52.16 >= close=28.00 * (1+MOS 70%)
VSEC:US,2012-03-30,11.2943,20.44723665564478,14.234766178554558,0.12911390723785574,0.4476368523429775,10585000.0,Penman TTM as-of 2012-03-30: value=20.45 >= close=11.29 * (1+MOS 70%)
WILC:US,2012-03-30,3.66482,6.311272811272811,7.0615230615230615,0.07606284317458757,0.41932156799590065,12987000.0,Penman TTM as-of 2012-03-30: value=6.31 >= close=3.66 * (1+MOS 70%)
CATO:US,2012-04-30,13.1596,34.86510396712062,13.677649681306816,0.7473549787695942,0.6225566970226132,28711000.0,Penman TTM as-of 2012-04-30: value=34.87 >= close=13.16 * (1+MOS 70%)
ARKR:US,2012-06-29,9.89163,21.099755948749237,10.750762660158633,0.2136368204200583,0.5311969472999349,3278000.0,Penman TTM as-of 2012-06-29: value=21.10 >= close=9.89 * (1+MOS 70%)
BKTI:US,2012-06-29,6.538,11.703580657069029,10.688076781100037,0.12219085262563524,0.4413675445513326,2709000.0,Penman TTM as-of 2012-06-29: value=11.70 >= close=6.54 * (1+MOS 70%)
CMT:US,2012-06-29,8.1502,13.963722826086956,7.500407608695652,0.17242361037102447,0.4163304369824759,7360000.0,Penman TTM as-of 2012-06-29: value=13.96 >= close=8.15 * (1+MOS 70%)
CSPI:US,2012-06-29,1.27651,3.8069046225863072,2.781889994148625,0.1609251369446135,0.6646855840762372,6836000.0,Penman TTM as-of 2012-06-29: value=3.81 >= close=1.28 * (1+MOS 70%)
CTE:AU,2012-06-29,0.03,0.10988907096936847,0.11515189713853523,0.0852603706972639,0.7269974189848007,47598000.0,Penman TTM as-of 2012-06-29: value=0.11 >= close=0.03 * (1+MOS 70%)
EVI:US,2012-06-29,1.0003,1.8198038100653966,1.1795564401478533,0.4907592190889371,0.45032536229053555,7034000.0,Penman TTM as-of 2012-06-29: value=1.82 >= close=1.00 * (1+MOS 70%)
FLL:US,2012-06-29,2.89,7.426500508646999,4.031434384537131,0.23025075617133378,0.6108530529776377,19660000.0,Penman TTM as-of 2012-06-29: value=7.43 >= close=2.89 * (1+MOS 70%)
IFI:PL,2012-06-29,0.727784,1.239375,0.6609375,0.8995680345572354,0.4127814422592032,6400000.0,Penman TTM as-of 2012-06-29: value=1.24 >= close=0.73 * (1+MOS 70%)
MHH:US,2012-06-29,1.6734,3.05976997430564,1.4080508993025818,0.29871200412158677,0.45309614315705277,8173000.0,Penman TTM as-of 2012-06-29: value=3.06 >= close=1.67 * (1+MOS 70%)
MPAA:US,2012-06-29,4.49,12.972025975879541,5.508884607150503,0.1644281120242481,0.6538705666833537,14013000.0,Penman TTM as-of 2012-06-29: value=12.97 >= close=4.49 * (1+MOS 70%)
MSN:US,2012-06-29,1.3253,4.41297456690011,2.6444157758938442,0.2228486570909184,0.6996810246901206,27130000.0,Penman TTM as-of 2012-06-29: value=4.41 >= close=1.33 * (1+MOS 70%)
NTWK:US,2012-06-29,4.38,8.082765531062122,10.01937207748831,0.07853393062085817,0.45810626534103577,7485000.0,Penman TTM as-of 2012-06-29: value=8.08 >= close=4.38 * (1+MOS 70%)
RCMT:US,2012-06-29,2.542,5.595453079651725,5.598516607545953,0.09990518488946554,0.5457025617381783,12404000.0,Penman TTM as-of 2012-06-29: value=5.60 >= close=2.54 * (1+MOS 70%)
SPOK:US,2012-06-29,7.58284,22.24372070398868,11.454231891748474,0.29005791468197556,0.6591019955290003,22614000.0,Penman TTM as-of 2012-06-29: value=22.24 >= close=7.58 * (1+MOS 70%)
SRL:US,2012-06-29,24.7597,43.05489171023151,37.950370018331185,0.1292570029905109,0.4249271333292859,14729000.0,Penman TTM as-of 2012-06-29: value=43.05 >= close=24.76 * (1+MOS 70%)
VSEC:US,2012-06-29,10.8626,23.06362352941176,14.731482352941176,0.13687924649345345,0.5290158987312844,10625000.0,Penman TTM as-of 2012-06-29: value=23.06 >= close=10.86 * (1+MOS 70%)
CATO:US,2012-07-31,13.3502,34.4248212922479,13.993615101672566,0.6415547982689714,0.6121926128050424,28818000.0,Penman TTM as-of 2012-07-31: value=34.42 >= close=13.35 * (1+MOS 70%)
EDUC:US,2012-08-30,1.2816,2.978532297107912,1.7614982800356733,0.24652197254390673,0.5697209658446863,7849000.0,Penman TTM as-of 2012-08-30: value=2.98 >= close=1.28 * (1+MOS 70%)
ARKR:US,2012-09-28,11.7232,23.44883439297608,11.137450802300938,0.22742898328188899,0.5000519086137776,3303000.0,Penman TTM as-of 2012-09-28: value=23.45 >= close=11.72 * (1+MOS 70%)
AWRE:US,2012-09-28,3.4239,6.079485356206391,5.209012932758544,0.3276838128451032,0.4368108812854318,22501000.0,Penman TTM as-of 2012-09-28: value=6.08 >= close=3.42 * (1+MOS 70%)
CSPI:US,2012-09-28,1.46761,4.541923641703377,3.3834067547723934,0.1652645075898581,0.6768747967216825,6810000.0,Penman TTM as-of 2012-09-28: value=4.54 >= close=1.47 * (1+MOS 70%)
CTE:AU,2012-09-04,0.03,0.1309624403227851,0.12264987958933626,0.12315386878493674,0.7709266876360997,47338000.0,Penman TTM as-of 2012-09-04: value=0.13 >= close=0.03 * (1+MOS 70%)
FLL:US,2012-09-28,3.75,6.590754208411738,4.152672532167014,0.1894603269388669,0.4310211120885226,19663000.0,Penman TTM as-of 2012-09-28: value=6.59 >= close=3.75 * (1+MOS 70%)
INTT:US,2012-09-28,2.62,4.702171814671814,2.7394787644787644,0.28958090531909936,0.4428106621231871,10360000.0,Penman TTM as-of 2012-09-28: value=4.70 >= close=2.62 * (1+MOS 70%)
MHH:US,2012-09-28,1.4913,3.274075430245331,1.4953008665934333,0.31913389970678896,0.5445126321087066,8193000.0,Penman TTM as-of 2012-09-28: value=3.27 >= close=1.49 * (1+MOS 70%)
MPAA:US,2012-09-28,4.85,18.905765119646922,4.722088131852976,0.23239236713452138,0.743464495125888,14501000.0,Penman TTM as-of 2012-09-28: value=18.91 >= close=4.85 * (1+MOS 70%)
MSN:US,2012-09-28,1.3188,5.314835974935495,2.716181349060081,0.3420860159670358,0.7518644025480004,27130000.0,Penman TTM as-of 2012-09-28: value=5.31 >= close=1.32 * (1+MOS 70%)
PETS:US,2012-09-28,5.99606,11.57043166184827,3.993270860332968,0.7805739613180517,0.4817773290368162,20062000.0,Penman TTM as-of 2012-09-28: value=11.57 >= close=6.00 * (1+MOS 70%)
RCMT:US,2012-09-28,2.5372,5.603778974861247,5.717025791707476,0.09684533621326664,0.5472341055237957,12252000.0,Penman TTM as-of 2012-09-28: value=5.60 >= close=2.54 * (1+MOS 70%)
SPOK:US,2012-09-28,7.07959,21.120133928571427,11.599375000000002,0.25361040083552416,0.6647942657966438,22400000.0,Penman TTM as-of 2012-09-28: value=21.12 >= close=7.08 * (1+MOS 70%)
TATT:US,2012-09-28,2.7946,6.562350936967633,9.59579784213515,0.061719707338746085,0.5741465174839698,8805000.0,Penman TTM as-of 2012-09-28: value=6.56 >= close=2.79 * (1+MOS 70%)
VSEC:US,2012-09-28,11.2217,25.11123140651478,15.25833176426285,0.14165348298060754,0.553120282381346,10622000.0,Penman TTM as-of 2012-09-28: value=25.11 >= close=11.22 * (1+MOS 70%)
WILC:US,2012-09-27,3.42491,6.341143826113766,7.300369970710652,0.0652209149596177,0.4598908187674729,12974000.0,Penman TTM as-of 2012-09-27: value=6.34 >= close=3.42 * (1+MOS 70%)
CATO:US,2012-10-31,13.6469,33.78751821272462,13.92697564698536,0.6168040297173601,0.596096407138288,28826000.0,Penman TTM as-of 2012-10-31: value=33.79 >= close=13.65 * (1+MOS 70%)
CSPI:US,2012-12-31,2.16784,3.6940857058996186,3.3098033460522456,0.11980336547551522,0.4131592570963193,6814000.0,Penman TTM as-of 2012-12-31: value=3.69 >= close=2.17 * (1+MOS 70%)
CTE:AU,2012-12-28,0.03,0.15070345177236047,0.12264987958933626,0.19425124201561392,0.8009335576114381,47338000.0,Penman TTM as-of 2012-12-28: value=0.15 >= close=0.03 * (1+MOS 70%)
ECK:PL,2012-12-28,3.8585,10.338104976141784,1.0265848670756645,0.9612862547288776,0.6267691217196361,1467000.0,Penman TTM as-of 2012-12-28: value=10.34 >= close=3.86 * (1+MOS 70%)
LDWY:US,2012-12-31,8.6184,17.448816872427983,13.629115226337449,,0.5060753939358206,1944000.0,Penman TTM as-of 2012-12-31: value=17.45 >= close=8.62 * (1+MOS 70%)
MPAA:US,2012-12-31,6.57,29.39109183532975,4.83849648905411,0.33994765771645014,0.776462880766393,14526000.0,Penman TTM as-of 2012-12-31: value=29.39 >= close=6.57 * (1+MOS 70%)
MSN:US,2012-12-31,1.1184,5.088389237007004,2.778547733136749,0.41884603643024315,0.7802054937413073,27130000.0,Penman TTM as-of 2012-12-31: value=5.09 >= close=1.12 * (1+MOS 70%)
NTWK:US,2012-12-31,5.99,10.76659555778642,10.047057347220479,0.107726409119696,0.4436495763353884,7969000.0,Penman TTM as-of 2012-12-31: value=10.77 >= close=5.99 * (1+MOS 70%)
SFD:CA,2012-12-28,0.217595,0.5237640086979377,0.1246146861334799,12.204347826086957,0.5845552646106117,41849000.0,Penman TTM as-of 2012-12-28: value=0.52 >= close=0.22 * (1+MOS 70%)
SPOK:US,2012-12-31,7.04702,17.09600691286156,11.434373294524287,0.15205784204671857,0.5877973122075407,21988000.0,Penman TTM as-of 2012-12-31: value=17.10 >= close=7.05 * (1+MOS 70%)
VSEC:US,2012-12-31,11.2725,25.294335900807816,15.436314108585384,0.14040233524600734,0.5543468686347288,10646000.0,Penman TTM as-of 2012-12-31: value=25.29 >= close=11.27 * (1+MOS 70%)
WILC:US,2012-12-31,3.9296,8.29231540003083,7.500539540619701,0.12739150723285114,0.526115468306308,12974000.0,Penman TTM as-of 2012-12-31: value=8.29 >= close=3.93 * (1+MOS 70%)
CATO:US,2013-01-31,14.3488,31.523103854686628,11.967346089850249,0.6477264011262408,0.544816396692906,28848000.0,Penman TTM as-of 2013-01-31: value=31.52 >= close=14.35 * (1+MOS 70%)
CSPI:US,2013-03-28,1.98777,4.798554322429907,3.396320093457944,0.1949849151787922,0.5857564869676359,6848000.0,Penman TTM as-of 2013-03-28: value=4.80 >= close=1.99 * (1+MOS 70%)
CTE:AU,2013-03-28,0.02,0.1576662836716456,0.1332822673305247,0.18133427963094392,0.8731497975708502,46998000.0,Penman TTM as-of 2013-03-28: value=0.16 >= close=0.02 * (1+MOS 70%)
IFI:PL,2013-03-28,0.636014,1.1525,0.765,0.38181818181818183,0.4481440347071584,6400000.0,Penman TTM as-of 2013-03-28: value=1.15 >= close=0.64 * (1+MOS 70%)
MSN:US,2013-03-28,1.0667,4.158754146701068,2.726907482491707,0.2087788076503038,0.7435049146037739,27130000.0,Penman TTM as-of 2013-03-28: value=4.16 >= close=1.07 * (1+MOS 70%)
SPOK:US,2013-03-28,8.08778,16.9972837251769,11.695001141291943,0.15050078373143122,0.5241722071144738,21905000.0,Penman TTM as-of 2013-03-28: value=17.00 >= close=8.09 * (1+MOS 70%)
CATO:US,2013-04-30,12.521,31.418935321657703,12.81962892318363,0.5711011753131533,0.6014823585900116,28835000.0,Penman TTM as-of 2013-04-30: value=31.42 >= close=12.52 * (1+MOS 70%)
CTE:AU,2013-06-28,0.02,0.16397506276862844,0.1332822673305247,0.2550241805480924,0.8780302342178681,46998000.0,Penman TTM as-of 2013-06-28: value=0.16 >= close=0.02 * (1+MOS 70%)
ESP:US,2013-06-28,17.783,31.127777777777776,14.152444444444445,0.3346171565465769,0.42870961984651074,2250000.0,Penman TTM as-of 2013-06-28: value=31.13 >= close=17.78 * (1+MOS 70%)
EVI:US,2013-06-28,1.3648,3.3919533693488764,0.8080750639749786,,0.5976359780376377,7034000.0,Penman TTM as-of 2013-06-28: value=3.39 >= close=1.36 * (1+MOS 70%)
LDWY:US,2013-06-28,11.038,19.037340153452686,14.002046035805627,0.4326799594457587,0.42019211134397333,1955000.0,Penman TTM as-of 2013-06-28: value=19.04 >= close=11.04 * (1+MOS 70%)
MSN:US,2013-06-28,1.0796,3.7708440840398083,2.7773682270549207,0.20385311909991138,0.7136980538205135,27130000.0,Penman TTM as-of 2013-06-28: value=3.77 >= close=1.08 * (1+MOS 70%)
RCMT:US,2013-06-28,2.9528,5.224243399871217,4.941645202833226,0.10895275008287222,0.4347889686623734,12424000.0,Penman TTM as-of 2013-06-28: value=5.22 >= close=2.95 * (1+MOS 70%)
SPOK:US,2013-06-28,8.34856,17.139231227378932,11.908187107710635,0.15227116657663184,0.5128976388005281,21827000.0,Penman TTM as-of 2013-06-28: value=17.14 >= close=8.35 * (1+MOS 70%)
WILC:US,2013-06-28,5.6734,9.925312162787113,7.862879605364575,0.1748287144495092,0.4283907743203051,12974000.0,Penman TTM as-of 2013-06-28: value=9.93 >= close=5.67 * (1+MOS 70%)
CATO:US,2013-07-31,14.7088,30.302024981733403,13.345429873699594,0.4667632461233381,0.5145934963466394,28741000.0,Penman TTM as-of 2013-07-31: value=30.30 >= close=14.71 * (1+MOS 70%)
CTE:AU,2013-09-30,0.02,0.15285275748915,0.13113157616174448,0.21026329930145082,0.8691551246537397,47235000.0,Penman TTM as-of 2013-09-30: value=0.15 >= close=0.02 * (1+MOS 70%)
EVI:US,2013-09-30,1.5353,3.851188791395414,0.8645626945938296,,0.6013438750574185,7066000.0,Penman TTM as-of 2013-09-30: value=3.85 >= close=1.54 * (1+MOS 70%)
MDP:CA,2013-09-30,0.91,6.17910447761194,7.074626865671642,,0.8527294685990338,67000.0,Penman TTM as-of 2013-09-30: value=6.18 >= close=0.91 * (1+MOS 70%)
MSN:US,2013-09-30,1.2154,3.1420751935127167,2.791669738297088,0.1465742351125591,0.613185577955176,27130000.0,Penman TTM as-of 2013-09-30: value=3.14 >= close=1.22 * (1+MOS 70%)
SPOK:US,2013-09-30,8.78545,16.660454400291982,12.036999863132442,0.1490348256299217,0.4726764475375875,21919000.0,Penman TTM as-of 2013-09-30: value=16.66 >= close=8.79 * (1+MOS 70%)
WILC:US,2013-09-30,5.97282,10.42380915677509,8.057114228456914,0.1875286840267385,0.4270021726061736,12974000.0,Penman TTM as-of 2013-09-30: value=10.42 >= close=5.97 * (1+MOS 70%)
CATO:US,2013-10-31,15.6899,30.099986088891978,13.503129999304445,0.4377371710037437,0.4787406228805481,28754000.0,Penman TTM as-of 2013-10-31: value=30.10 >= close=15.69 * (1+MOS 70%)
CTE:AU,2013-12-30,0.02,0.1476129988356092,0.13113157616174448,0.20223243598161522,0.864510577267838,47235000.0,Penman TTM as-of 2013-12-30: value=0.15 >= close=0.02 * (1+MOS 70%)
MDP:CA,2013-12-30,0.74,4.149167270094135,4.559739319333816,,0.821650959860384,1381000.0,Penman TTM as-of 2013-12-30: value=4.15 >= close=0.74 * (1+MOS 70%)
MSN:US,2013-12-31,1.2283,3.1018982676004425,2.740766678953188,0.16428173080077424,0.6040166717169017,27130000.0,Penman TTM as-of 2013-12-31: value=3.10 >= close=1.23 * (1+MOS 70%)
